,BIOMETRIC,IMEI,IMSI
2189,9bc009a0-bd87-4ec9-97a1-cf152f1224a9,268436134235197,050917773093600
2190,53013bfe-21e0-4252-aaa4-ea3412e61e7a,380090275091363,346799540198044
2191,81db786b-a063-4a45-994a-3486256bf0c8,473440289793501,840558664416952
2192,156aa2cb-699a-4297-85a1-f4b73e3984f7,342392656224801,362327158590941
2193,2bb5a4ef-0480-4870-8c6d-77db7d1a1192,231449686931174,089132292633105
2194,6a62000f-866f-40e6-a044-800dbc7dded5,273475957519010,261867227157877
2195,c9581176-7e54-494d-9bcd-683f7f5e3e56,819884266393904,353398697075610
2196,ac1bc5c9-79c8-4252-84aa-c3f1e86e1de6,245823440743265,679001408708952
2197,b37ad11a-b104-4591-97b0-e0bb86710442,891798411387056,643454340707305
2198,fbe68070-8fff-47cc-b3d0-54c04b5cee7f,238148498882668,573875049522273
2199,dbbf024c-b183-41bf-bc1f-05fc59fd37e2,704649854587278,568420855175915
2200,fc94d8d9-8b11-4535-988b-3d05064e2b9f,557173632625613,485833852811235
2201,4a0c381e-7645-4faa-8b46-119efc486bc6,648993286526622,542473158124763
2202,f9f331c8-05b7-4501-83f5-6995b1702e53,283135186757834,542187173157988
2203,38b5d8d3-db89-4259-829b-1f3598382027,678348494377340,938325849603259
2204,19e4ef3a-404d-4ef8-bdbd-aa86d45032f7,833287483617370,644899655059038
2205,85b6de48-46e4-497c-b3c9-d26d871ee188,442296134955819,421240504825035
2206,d3374010-bb6e-45f5-a1b1-e781d64c5cdf,196876780238616,479350568800348
2207,834ec337-c65b-47e6-b2dc-989df42bfdc7,907275077039340,217290280898194
2208,1f77c95c-bfe1-4389-b60d-a6118a89fe62,676626413269725,274308286085190
2209,ec5803ee-72c1-491f-b92a-cde7145d62a5,695386068900510,504008384332033
2210,436060e7-e200-4969-9d1d-9615b53b821d,018246424677557,019196704530070
2211,6fadc861-07c7-486a-8ba3-73335b63be71,662422755389035,507555834307337
2212,2fdf6f14-b2b3-412f-8c19-fe241d384039,327611095396907,636223834531615
2213,388ab184-a928-4d18-881a-60c569a5dc3f,601282929826331,532721211846144
2214,64b5f936-fc21-414e-b2c2-907a8230572d,006687037954346,132392739433645
2215,91bf7d8e-6719-4141-90ce-d2594ceb6966,871232378301253,847678803277706
2216,b1dc143e-16eb-44da-8f5c-717797890dd3,219019670086333,109659556513537
2217,a9857ba0-cc36-45db-93c6-d07b27d9073e,092950287902853,481046342650516
2218,73e05246-b40f-4f46-90e5-224e607271e2,072869477655114,259148278955012
2219,1c62d4ed-8ec8-44ad-ac0b-bb49296d4659,637970165002747,319946579755411
2220,21f6c115-8d6a-4747-b2f4-a5ca02f8b51d,445174429950412,486762898245139
2221,088f72f4-dfdf-4a7e-a891-f1ae76f5ef94,555284347973974,261695984613781
2222,650dbb7c-afb2-4911-96c2-53f56bf1ad72,463734774663545,700042060893903
2223,cbc6115b-4f6b-4278-b74d-6105a016bcb2,444452664763923,905781707869573
2224,467ccb95-b2bf-497f-95db-a759548533dd,457634502628986,669386884920038
2225,1237dda8-a73e-4e4e-b239-13f90cf237e1,163722431955178,749420950515847
2226,c6da9099-e917-4784-946b-63ba7ccaf7f5,724528809482926,953934489070800
2227,f3366b91-8979-441c-8e6d-cd9987ccb563,873171117674192,093169434316049
2228,5fd27584-974d-4187-ab3b-b5cfc5fc0600,067221970255402,355570128310623
2229,5c042df4-4ccf-44ba-ae9f-673c81b5b35f,621175793416829,770781159120633
2230,eefc3602-f676-4f00-a42e-c010f4c21187,489339632526374,950327224505519
2231,943515aa-5244-4ebc-b32e-fa4bed3b7f9a,726302520155555,392047806998079
2232,f690db24-f4f7-4dcb-9d9a-316ef3b1ba72,081494606962652,794701612470959
2233,faf77dc1-35b2-4746-b0e5-2f20049324fb,439841864075632,370967059768771
2234,442039bd-767b-4f2f-87f9-036d91f7eff9,985699536829750,867462187828269
2235,b3aacfdb-101e-4b90-a9ca-d548cc88a5e4,289726185193113,645920300560195
2236,8ae832a5-1d3d-4502-8b96-5ccbd73c992f,335644929002046,903709482739416
2237,5f9c7f1f-079e-46e1-8fe5-47b8dd1d0ee0,356779867094888,310436868220397
2238,9e140a1b-6460-4b9f-b499-643716aa210c,765768052116631,874845246072195
2239,99c6fd68-1c9c-4206-b75b-b3ceb7354b75,650493988480681,945609117543800
2240,5877973f-536b-44e6-9ced-a13967912165,365968844221985,441901038421539
2241,dfd11127-0656-4b4b-bf4b-d6f24a36a042,400753707278495,318810711843577
2242,2762fc5c-d024-4602-a61f-b167ba2aad27,411529982785525,083822326688506
2243,a0b1893a-b18b-472b-b4a1-35aa90f285af,797807683221094,983851277809201
2244,b2c502a5-7bb1-454c-ad42-58530e0944d1,624666405243019,193306345933425
2245,d5c6f565-8857-4551-8760-961f97e6c104,569628152390584,426009844873764
2246,0ac73878-bf98-40d4-8439-894a161c66bd,642019947924520,036908329908499
2247,645b48f4-58cb-434b-b409-d7a00afe8617,411488762625054,477235464777637
2248,6fcb2dc0-529a-4d8c-9c00-2a80ff8b3059,873733899854339,640101518727032
2249,3d75fc76-5c2d-4554-8a59-178cf6292390,722306099545039,214076523051232
2250,d5a421cb-f121-4c8b-b1bb-6201bec255bf,364486938619502,331354802037888
2251,c437fcb3-4879-4190-88ad-f87615f45e04,409400658091777,611657989184369
2252,d184218e-1b9e-42fc-ac0e-e7f5ffd3f554,104867532031778,047550995093545
2253,6e3ef8f3-d7dc-4c06-bf42-8e02993e8588,493860784851807,423286541248133
2254,684220f9-bd71-4a7d-9983-afa05335dfdc,663872328809337,696191492448725
2255,b42b2426-571b-4861-8a31-53328aa90bce,384915952086442,135379778590226
2256,81ccd1b6-b143-4688-a62a-dc6023f4fe1f,669544298269664,826702298272367
2257,89945fda-9633-4d75-9f64-08111859e431,370356967477248,726902986206099
2258,ab8d8051-5100-41e1-b200-b6dc095d6ba1,934532026002269,705055235785466
2259,fca440bd-7270-473b-9707-47652275a763,937592884311522,774486264899212
2260,413a336b-d631-4ee5-bad6-d024de02e02a,560958446485835,696679728989721
2261,283cba89-8ab1-49ba-bbcf-360914e5bd2f,833307952333352,183550942229377
2262,6d5b0c27-f154-4e7d-a2eb-ec5fe87caf7c,097174657272041,205157179954380
2263,285d97c9-0247-4f87-a1a3-0ff5f8e5ddc3,048571223575896,520763625309549
2264,d95b799d-0742-4fdc-b803-2d66652d2b58,214319325333254,054147387683017
2265,9790b35d-fd5b-4608-99b8-51a1bf1f5f9f,298083826375230,680859402833212
2266,85aba772-b76d-4279-989a-37189dc8d130,787099139344115,455257981073545
2267,42d7bf69-5fb1-4f34-96d1-9318b6e7aa9f,441812800159380,540995328064971
2268,6d9cf546-ce88-48d1-9aab-168459c590bc,510689452718278,859387274925837
2269,ccaae3f4-58cc-4f39-adc8-7f494cc614bf,601440261590852,121808276542626
2270,4feddfe5-2253-457e-84d7-c1c76525b706,093400252993880,128217267840486
2271,5a19bd09-a123-43d7-9ba9-032a79024780,355885571177158,741893816729621
2272,90582022-7409-4227-aa9a-dfaa5ae22fb9,690419668100734,779873125308895
2273,413b9062-9ace-4b1c-b3a2-13f87e1e1b49,058295474698971,728393881526854
2274,e26ef7c6-58b9-4278-8cf1-fe32edcfe5f9,960095448172782,427210788177807
2275,07b85da0-eedb-4d4e-b5f0-02cfb93fedf4,629024512950922,975632076557527
2276,d07429e6-e9f0-4663-b76e-b8fdbfe01ea2,729563082220816,808075351208651
2277,bd122a52-5412-4153-b6dd-d6e4919b3d69,446966690245651,962309335710537
2278,3744322b-6343-4471-b298-3063b88051e6,266695999670679,735955628236830
2279,48dcc633-662e-41bb-8f0f-d8c6e21b84a7,041711929003989,761698648226364
2280,66e5658c-9f1b-47bc-9d18-9657a6c16fdd,719631347575853,828585764484018
2281,ba35aa7e-9c81-4d31-8948-1e165bd5d54b,728206387844000,258737944851437
2282,887051c4-8b17-49c8-b2d3-b5bc69a002c6,397794723952404,683749558689787
2283,d282e58b-d00a-4704-99f5-d402f54ff5a8,223761684690856,647418783949632
2284,179a54b5-ec66-4ff6-8ddb-3f1821fb585a,955468413467156,198567790215722
2285,d3297ef3-7904-4e25-9189-ea4719426c21,832306763959454,579329635378228
2286,712d2b61-0066-4372-b33a-1d4fff2b7012,057047055362061,574952287014450
2287,a00297ec-6325-471a-9c1b-defe0cadc00d,236915115228772,015345202805267
2288,b4c6908a-bc6d-4030-b53f-cbdb95e28e0e,576500702349163,755008805867811
2289,d4c39ecf-b2eb-455a-8e67-68bfdb05fbba,101557811380300,344022499720203
2290,f76db5a0-2695-4cf0-8b79-08972f1ce72a,093424390834244,365920960256957
2291,85c58191-9280-4173-ac12-6fbd6e4780cf,562543298500998,863688640716905
2292,ea414d75-b66e-4665-b98c-6e1d805dde16,634863138513470,704185496014956
2293,d2641bcb-3f4c-40e8-b203-944f24732bd2,587692777947308,141463384051139
2294,2941f4f3-2c9d-4df7-9867-dce84fa8e227,502756963928798,512118548017996
2295,1875b1b0-cbfe-404d-835f-ac8d28269264,919393469276146,536020107425668
2296,58011379-fc19-455c-9784-e90ab1acae6e,292301979267645,399866479712574
2297,9133a54c-aaa3-4876-8e06-eac2db15b48f,752215815298156,931205471990911
2298,612fc9ac-6417-402f-bc63-495df2b0ef22,167192221203671,776497998797506
2299,d6dc3551-fbc5-4c02-944f-12522b6d9e9b,486541608711540,926755650586175
2300,de51afc8-5530-4d0e-ac45-e0564000e9de,209506440760458,508856533535533
2301,7c6e036a-67b9-4080-95f5-4da46c55092a,773431398287093,865344679093781
2302,9517d083-4431-42a1-9f8f-7f67b966dce4,465213600010487,534017997380239
2303,77026eab-d3f7-4c5c-9323-a756db328b0e,105188996395849,047516232452871
2304,83d8dc57-2a25-435c-a9e4-578a3d7adc65,798013100724298,938951371659428
2305,83b67941-bc78-4e9e-a6ae-b851a91007d1,530493610121237,920133143189662
2306,34b3f753-d53e-4809-bf6b-29d92087235f,467661933530341,226258479141227
2307,4b9c2485-3f4a-45ab-98b2-c509e31c7e72,257000817796967,083135672112492
2308,8a7e988d-44ff-40e9-b73e-1765583dcd40,154431103998400,712000159110782
2309,7d028de3-da9a-4d8b-b6af-9712640615eb,298699305128232,471377778416566
2310,1f743d1c-a84e-4b4a-aced-9c8e8024f611,844914028383922,990560116868565
2311,e2dbd5dd-9818-47bb-a897-11843f1e03ad,416066024906070,177627504662372
2312,5df1ad80-d268-4a9a-91a2-ab88d581c149,282943988669429,238499456323776
2313,6e511730-0f8e-4d5f-bb01-5551e8f96462,805749223296331,470811382517095
2314,1a749ca2-ece3-4b6b-bb75-2139b64dca1b,560370871984198,076076814337992
2315,294c4128-179d-478f-8680-e17795e2371d,362887528534121,640917230628522
2316,273b19e0-357f-4beb-8a0d-54bd943189d7,901678299887545,692951045639337
2317,93f3ab80-2320-4676-8c95-273d529075a6,216380579517032,141197209324674
2318,695ef24f-af65-41e3-83e3-960bd44095a4,628700309749615,260737617137749
2319,a4d4fdab-a635-4460-a5ea-4c4b0b0fc5be,572420564753215,057019123721912
2320,d6ca059a-dabb-4497-bf7d-450f64602380,568626000964240,632296768340077
2321,19a7352f-0512-455f-a494-5e96c86ee96b,881877904715645,548110083524826
2322,9513bdec-2648-441c-95ba-ea21ed0fa507,720436342316339,707334788175267
2323,a7663f8a-26d0-4cba-a16f-280b2ede672d,216261102025041,966225592918585
2324,ad08f4c0-47ac-419c-b84c-536248c0a924,077575268110937,764983906305790
2325,d0bdc0c4-b567-4144-8cd8-9d0ec0bd2bd5,100013456404755,258254964681413
2326,1fc762f8-726e-4dad-b3a6-b198ae944f65,471733859024043,876193920352348
2327,96efab00-b436-4a88-9b23-5ec4e841fe47,283582160359698,258836907166868
2328,65a3da86-0eed-46c0-8116-99d444cf1d2d,221190452885173,151002383336205
2329,5e9f61f7-d67f-4585-bd66-3f501d1874ce,821141353081439,679610797140667
2330,c239e480-1cf7-470d-a9f9-9dcf02cee126,889970458433603,820204559690299
2331,713cf618-2fa8-48b8-9c92-e2e370e5120a,237421992737093,327253084355157
2332,a8b72aca-22d6-453c-85d6-4e56aba59e92,696387483652646,896347338076727
2333,fc1865fb-f068-4fbf-ab6f-0f2abe1adeff,182019894915438,124686031288441
2334,6d501f9c-6fb2-4503-b4b0-ebc4d7798b1b,461246955306085,430825900162124
2335,b2bc7021-bb08-45f2-a356-1f1fa5f54a0d,692248895626737,790943992826563
2336,064fb96f-1577-44f6-8419-7f1460097d7f,452272858487261,777083362246553
2337,3bd5e41e-92c4-4c11-8fd8-1d0575d6eb0a,298812801112042,512855341470875
2338,072cc2e7-7190-4bc7-945a-4afc154e2a4d,537713913099700,108076927057939
2339,e2e1e152-bce0-43e4-86db-bcf78b7001a2,383861204668216,577653360221152
2340,257ea5ce-211c-471a-9cbd-c9232bf7338a,396617494516138,342324360374279
2341,23e7f741-99bd-426b-98e0-5d3e1d2e100d,502419256658417,985812823071727
2342,5e569acc-4ea8-4625-8e8d-6f69a9ccec72,490211405478973,702106674112143
2343,cc48eb8e-a5f4-4f78-9414-5d6f70350f33,905494374166769,525891828423930
2344,a4f0ecbc-f2ff-4d73-9fd0-cf5659a7221d,523737419325112,129768834778641
2345,9c9cf7fd-8e20-4d9b-be91-ed12006fdbf8,751536995827963,079913672168481
2346,3cf8aed3-ef9b-4f4f-ae61-a7edd9200860,426238487798363,732788241499752
2347,db65147b-0b90-4698-bf21-26f30d692579,900277828356145,546346767349932
2348,636fd4b0-5d63-4579-954c-65f1e597caf3,633299160448373,007870710728607
2349,0e0da928-4d6e-4676-bf8f-29fc6a9ad0b8,416261644497127,317803134283501
2350,e1304c48-62ba-4f77-96d6-7770350ef482,314336821399798,488511655283752
2351,00230392-8f72-41a6-87b3-5850783d87d1,165800137379539,842501374933066
2352,11e96110-7234-48ce-a218-b42444dee8c0,310252472026259,312826240852767
2353,1b2e079c-8ea0-4c7a-8e9d-0915f6ae3b62,242868952549426,306739889288853
2354,ccfce076-274a-47d6-b280-80a7d4f1dd65,318853679416621,320606696379769
2355,b7c9adb4-d710-46b2-a8b6-b561a11d1af6,397360438810675,529213943777258
2356,2009eeb6-3604-46d0-9651-a8df5dd9fc64,364224627191471,181139655661472
2357,e5bc0b97-1cef-4a20-a25e-2d081337b7ed,047711464502361,222103288913144
2358,cefd3f1f-5bb7-450f-a3cb-2aaa91159828,705487166975423,039768967250125
2359,e5e50ac3-799f-4817-bcb1-8a1c35bb63aa,791883280941952,003897295305478
2360,1e8b5037-a105-4a02-b6bb-8aba1bf517d7,948539544890854,310641920599733
2361,e525717a-7da8-4519-875c-452022578fe9,381632712169616,299099847256847
2362,150bdf1a-aa90-4c26-9024-899e0cfae13b,179206947754033,594540016378024
2363,eb52a201-8495-43a8-9008-eb3520f291e3,012697145746187,412943255701835
2364,ad7f2f49-d0bd-454d-932b-d182f7ea5f96,369355781917954,516107248797976
2365,5f65b85a-42f3-4f9b-ae61-8c10ac3a3132,183194386455817,720226408105639
2366,e71733c9-17f7-4281-8aaa-5933b54d03c3,049422342633322,004913103932649
2367,b150ab0c-7675-4b50-967b-acca66c06a28,431561614356704,387277309520673
2368,fe2e3d09-9e5b-4505-8034-faf8e3767024,056860267763910,433678552622581
2369,81d10db8-be6f-4334-a0b8-8907f557ab14,950834443310456,580972482406013
2370,96af6a0d-fcf8-421e-864a-7cc4bc2df736,672694860432561,087258923910322
2371,5530bf71-4686-4a67-b8b3-e6b50f75aac5,491357596222988,551867382402061
2372,3770c32a-de2f-45dd-9cdf-f0a65a0ec704,543001524376081,498979179188367
2373,ecd9c602-5cc1-4fbe-be0e-3a95d52629b2,862535729428627,181050471501253
2374,46ac179e-80f3-40d6-9419-fe9395b29f8f,657953582401224,718507671052814
2375,9ea4278c-e76d-4030-8544-7d246a89a1fd,535127334462328,891139412742526
2376,9332cf00-1b9d-4ecd-b315-4e66be70969f,539080322356006,776421629702941
2377,52c77586-9578-48dd-94d6-4988637fc74a,348809918340054,251264078343764
2378,6ec9c26d-5fc3-4d20-8f6e-fbfee17c458e,451518821869691,619538589526499
2379,aa3e3d22-da00-477d-b315-f11aace4b2d4,257877949125102,933183671547602
2380,758b7c11-452a-4a9c-aeb4-05027a7bc619,769517335742219,015538274385142
2381,a90b541b-54b8-4f7e-bfab-7c1de60f8e89,705654172113223,073896118288506
2382,ea6e3013-4a21-4f34-8bd9-3d029e4d12fb,624684351216016,733490558423586
2383,baea8c92-1ac1-4d17-9c05-b8dfbae25448,132463221052671,713389648592078
2384,677990d9-4705-470b-8e1a-be606b04cd0d,661940100869746,989136071812051
2385,ae9e43b4-6711-4f59-b8bd-ad994330f699,893245632910801,178411448413491
2386,0669a22c-cec6-4e7f-9d56-66087c970761,708769064958120,559462204309430
2387,24ff348a-1142-41cd-8869-8b35e57118e4,134285492778927,209619261263372
2388,5e0964d6-bceb-4364-900e-baaad7d7fb36,368316460533772,695702975781828
2389,7cfdbfcd-c7ce-48e3-9462-604d23b0b203,967214617703021,658577057714687
2390,57fb0491-fdb0-49c2-a75e-4223bc68422b,305462764843577,128863808542194
2391,9a712b9c-f0b6-4074-a9ed-83d666a3d45d,728079099051219,770551469033096
2392,4e7b76b9-a49d-4866-9b28-90d56fd9d7e2,127718667736990,384767846723149
2393,d8e52edc-aaa7-4a29-b779-667628ebfe48,745799652127343,037863692663437
2394,bc6f4a10-8fa0-4a4c-841a-646c2492c71f,444750475415852,016427922213175
2395,9d054d76-54fe-4a96-a859-622c3b59b230,289348309596739,239103119458441
2396,982d57db-c7ad-4559-b067-e8922152a3dd,481958369838953,258877111558198
2397,b5ba32be-f265-42e8-915f-06aca8aa70b6,399837365124671,578843567138436
2398,b1e62b38-0ed7-47cf-9550-4ddcdd75a82b,344112517715681,851113893941830
2399,b5ea3c64-e463-414a-a4c7-a95a8bafc2e0,057200514881354,316777658916267
2400,b85ea014-4b2d-485d-a716-4210e47d3834,567488976645822,725714239031161
2401,b1358ab3-3739-480d-a1d2-5e534cbe14e7,967207111115383,466218952645688
2402,18cf524f-9a55-4b6b-9a2d-4ec8a331e211,660507860342190,883146246935802
2403,3ed537c2-f035-4d91-aa52-08c1bb2f776f,026005905285893,087049231527570
2404,665ab4c4-8ad3-42c6-aeb0-1e8cee136c7f,913385026001261,705574334393815
2405,45af12fb-51bd-4951-9d8f-74e43fb34c0a,457202491362479,515634075305148
2406,ee6546ed-0b30-4fff-a3be-b563fb91860c,712561287717680,134426308824644
2407,eac9bb75-62e4-47e2-bbe7-d16749a798c2,525118183605892,758654516293316
2408,3b88f736-1088-448f-a4e6-88c7d373269b,856954490119191,677455659158538
2409,6d129c45-9443-4cc4-ade4-df8253659c12,436093325363391,601428084755479
2410,4e31e32e-efad-4f88-bc10-020651c68223,419652553717888,967454576653377
2411,a5af582b-4cfd-48a9-89b3-ee32a662b589,229813821860475,980227860812996
2412,dd9c04a6-b8a1-4285-af88-3cb140fc704f,449617821934654,518700316649426
2413,5f61b8ca-b52b-4da8-8914-dc61684e2df5,041410044542615,384317439135459
2414,9fefe4a0-6a2c-41aa-9457-1a9e23ee9803,469016331261921,485883008160723
2415,01edb8a3-dc88-4148-8bec-750af37e6b9c,940940415537160,312976344447615
2416,c9e8fadb-537e-4afe-a6ad-4a2fb944c069,700661076966992,539871602223433
2417,e9198f4b-6953-414b-ab9d-95e6ba3dc42f,852733762758756,248409744104539
2418,40cc7f4b-eb14-450e-a9bd-5c41f0275685,840622170110454,301444270644402
2419,a3a7d9b6-94e5-4147-8b64-2e509d50744d,633182586677378,443598422255535
2420,fef1f1fc-b905-41b1-818f-ace880c83f36,889374819254717,243920738895112
2421,9c3183d8-f1b3-4f66-98d7-3e78fe8eb0cc,814986194668680,412638974434532
2422,67486818-181c-4e88-9db0-6a5307e9d36d,371337470554126,526708677018588
2423,fcb44bda-5b74-4b76-b601-3a90c4d398fb,254122915745452,721186357832637
2424,61ec32c5-1bb4-4ee5-a277-072918e71efa,656401925395683,425100540473883
2425,c2b6400b-2921-406c-817f-f6c9759cc94f,973420621578738,976928276594713
2426,6f069f1c-6358-4695-b90b-d1d1b3177115,957343994986720,943293258899288
2427,a7092953-3b77-4035-aa31-5aea0f397931,037850779309841,283699816518370
2428,81671770-f186-4c0f-93b9-19fa7647c68e,056875108348708,963503411063456
2429,489c1450-1644-4271-a69b-b4e7fc177e55,299282787999957,275243186204324
2430,6bf10d02-0ade-4824-a4c8-56175a059c90,873922667085187,602324978674642
2431,3aa22c93-23b4-4436-aa1a-9d100d8f8bef,334627427558272,774406786847530
2432,966e71df-59f8-4466-a96d-9d36f5859f4e,647012349909882,731845919328146
2433,585c87e1-2f7e-4718-99e6-7cf156820323,757596864891292,548297188201420
2434,1bc38d71-d484-4222-bb43-6d4322269e5f,729277895150662,358310854161384
2435,348d0eb8-f501-4ad4-9ced-a0ba784a5af5,494473456394878,451923092214626
2436,23d45c2d-a9d4-4bcb-9449-5052a5323d12,974352361768678,638466560505999
2437,46ac8376-71dd-43bd-964c-a70d33131d49,013952472152753,372561279855011
2438,7b3cd31a-9c1f-44b2-a0b0-b6ba9c68f869,654104943719084,616815444866511
2439,12190a2d-0858-4d82-92f5-b102ab46d9da,717774370439588,123063113930365
2440,18b40dd0-317c-4757-80b4-b574ee230be1,450321555273179,196875784483075
2441,900b11bb-98eb-4661-a6b6-3e55fdfd64cb,500828994205582,052655355120564
2442,cfb083bb-7c48-4414-8fca-241afb88edd4,417462179788441,893736463206832
2443,de671e1a-e6fb-4cfe-ab95-514b55d5ccd4,479185828997340,144260634842066
2444,833b7470-555a-4afe-9089-1ba3e1e49255,852792047985901,096124753231915
2445,0bba027e-50a7-4f42-ac83-26c7d3ee7e41,689910228397714,755945108472968
2446,36a4f8b7-62a2-45ee-8f26-707a535309ac,193409296335781,213073830573368
2447,1030c3f0-5201-4d9f-90a4-8cae74e368d0,938984828299242,051683533916933
2448,3c1963f5-a5ff-4384-acd9-3259ab7e8ecd,873457047898435,726624096047702
2449,2e26d65d-5507-434f-a2ca-b7e7ae75856c,700658348459710,025249137124074
2450,793aa503-1517-4a31-9d42-edf1c3d4a265,906189028595925,293331854537405
2451,1a210f65-26c3-4b64-a783-c59d3e538053,486203437582226,131684263813841
2452,80b05a00-e286-4923-9023-7f45b05ef7d1,010532830188423,007803268053232
2453,482c9599-341c-4c57-bb9e-cbf3cf86f30b,052165132215423,488648116722381
2454,6f748bc2-eafc-445c-9f13-88e9ede7a3e0,348998514639996,386546562575519
2455,0fe8ea9e-97f9-4b4c-8cc6-afbb00efab53,651123965609020,337617331839565
2456,4402b4f4-82e5-4889-bf06-9e7ba019f947,251477667588568,927887820775823
2457,f0079a9e-2468-4028-be1d-1d6f10d2f7cd,108453801143671,655519561775926
2458,7d72fbe0-e6e0-416c-b418-a85322b6e3c8,551302257998115,345789042617581
2459,40764ce4-ec19-4b46-b50c-ecad78f62f78,341199138898886,200406499672557
2460,3b2bdff2-2023-466f-a397-659a2ed653d9,336694876110543,818457817797681
2461,b4a873ba-862a-490e-b2f7-6c0f7bacdaff,372822446428027,090153530700662
2462,4d2a85b8-0919-4129-ab5e-8583f6e2e5fe,476968224745101,722549220381805
2463,98d230f8-88eb-4cff-bcbc-ce29e3d958e1,710480463880606,376462886404418
2464,be820312-b518-4508-af46-49e1fb8af4a9,559983864548368,481836587617030
2465,874bc615-95c1-4d35-915e-082c18a0b383,854986575189024,685165927339627
2466,3d1c52e9-e082-4201-b4f0-30044608aeaa,407388461494531,427557387711388
2467,ef1da0cb-6129-43d4-86b4-30502a660742,504905885352762,112059942834405
2468,3e97d5fb-b3df-4880-a0f3-acaa94f8de90,676722297561304,941339187618493
2469,0d68a778-d310-4d1e-aad1-7447c7a1127a,710007562787485,753676474844250
2470,3186aceb-ffb3-4568-81b6-8466e60ae41d,943848546185670,864243072843659
2471,d5bf75c8-1e90-48cb-abca-30e7d94a7c72,405650435095122,341927776706605
2472,2854942c-91b9-4d21-93b2-84dcdeb7e6c3,620441284395397,343534532121299
2473,1c0090fa-f8be-4c30-80a1-ecd600e3fdb0,045690737813995,616443993014481
2474,719a3d5d-5408-4003-a3af-4a69383f9bfe,946156228944151,450560010632240
2475,5dc1a86c-06eb-410d-a5aa-bc5efbc40e07,944961633011663,547711569832376
2476,0c412dac-69dd-4e75-9483-b94bb26b7432,916411441774726,699746775634155
2477,ba35aa89-95e3-431b-94ff-e14b1ab1e53e,962336678331428,526048104236118
2478,73f709ee-0622-4108-b67b-dc9a0ee10592,866875586885254,206576503995537
2479,599ca722-a927-446a-84a2-ffe9c01c2459,836806127316944,993698559700076
2480,05cfe8cd-4f7a-4868-9378-89c7f8b6ae8c,308536472185548,136366564119886
2481,99612559-cbe2-4af3-a207-be8e5e3d6327,003410376516389,372094455067492
2482,8d52a96f-21d5-4a17-8574-632b541af968,079122760637053,739331915309987
2483,f891c754-a3b7-47ad-94d2-d9f59096a3f9,281016485338481,031293991985385
2484,eb7c6d4d-448e-4c8c-867d-a10a42a3850f,552645386397158,338205865101828
2485,fe729e0f-3db4-476c-a6da-401cdb9213b4,379003457126648,364914711974536
2486,0cbef7ae-bcf9-42ce-b924-48f882fcf72f,391536318862292,674028823227811
2487,e0b68315-c708-46d7-a156-77efc6584d90,510514311795400,424144551004648
2488,21b37bf6-3510-46cc-834d-fa8cf0a421a7,289123748595639,090229585503175
2489,fc35e7ac-9ac2-4783-a76a-f61925e185e4,967616613595461,993263349174980
2490,ef5f95f0-e3cc-4b61-accb-6c0b3a21ea3d,645851873419511,690442993563793
2491,c1d46e25-c7f6-45bb-9cb1-3cfe88102af2,475632453750568,488131158153473
2492,5d3c45ee-4ca2-4484-abcd-503bd928c70b,516679325982266,343814022092231
2493,c473729e-a964-4334-9633-c52bfcc341c9,253988985201189,170166005381979
2494,16024385-7503-470b-a94d-b688f0140ca7,378025008774204,391840397113356
2495,b6f5ea84-4899-4ecf-a4ff-a4adacf0ce03,525734130029271,790674667925712
2496,49757817-4c20-4fab-aff1-de86f907b8b1,236119718198318,889325602236099
2497,6e330378-085e-4f7f-a89b-ca2ce397e1bf,964978546200335,820659184155778
2498,65d70e5c-ba01-4c9c-8ad6-49e9cc9aaa3b,072254792753057,777270238277461
2499,be8b7139-8504-4d11-b58b-dc26000dee17,217019213561775,176158208339638
2500,5f0108dd-7817-4546-a32d-446d49a0d05e,555655625356912,732154575142786
2501,cde3bb9f-7dae-4271-8b24-66a8d31b3ad5,730805058868957,733147842030404
2502,c9bf94c6-4a50-4efb-beea-1ec5181315d0,547048959722977,976157848130304
2503,d17208b6-d46e-49d4-b85f-c46f38e0a5d6,211754714730976,666781707817214
2504,b0533dc0-16fa-49fe-b238-4cc1ed62830e,377618518354552,943477368743803
2505,eaff6da7-5cca-431d-adc1-725d05546bbc,696101776228409,356700961505537
2506,40953bda-00af-46fd-95f6-54df0c87411f,829243668948270,259245991483272
2507,6cebb5c6-7040-4759-abe5-2579383c1570,244610409855820,602432805031240
2508,15a1cd8a-091a-44d7-a83e-bf73a9d5b0d9,560808396136197,587813283051251
2509,1d4fd29c-de6d-4d95-8898-78cd6b13e050,357839787485694,388946333510157
2510,a0452590-4672-4fea-a202-87d245a58bbe,838956413067964,999546751839127
2511,43750abc-d066-40ec-b929-fc92d27c405d,031347083753235,681925361925245
2512,802260d9-ef76-49aa-b0d5-2b6fa703fe66,058586471814072,464555975028025
2513,196b12d5-987f-43de-95cb-c246f4533ee8,786326823531580,456768924938624
2514,ffc852f5-6ddc-46f1-84d4-643f4ce371b5,943347547466621,821261478119873
2515,7fdb3bef-21fc-499e-8b9b-2d0a6c6408d4,366374503757371,348878367434480
2516,bdcf3ce8-2d86-4912-8374-e4358ef474d9,207688522841749,206715167163052
2517,37789988-59f7-4f9c-8999-05f801db97fb,384743220689069,146203216619292
2518,ce5cf2fe-9a0c-4476-a3b5-6ee136359b7d,802100873095937,239966568657519
